TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray,NumMosquitos,WnvPresent
111,1,0,890,62,82,29,1.5,720,1,0
111,0,1,890,62,82,29,1.5,720,7,0
112,1,1,890,62,82,29,1.5,720,21,0
112,1,1,890,62,82,29,1.5,720,50,0
112,1,1,890,62,82,29,1.5,720,47,0
112,1,0,890,62,82,29,1.5,720,6,0
112,0,1,890,62,82,29,1.5,720,14,0
112,0,0,890,62,82,29,1.5,720,1,0
113,1,1,890,62,82,29,1.5,720,32,0
113,1,0,890,62,82,29,1.5,720,1,0
113,0,1,890,62,82,29,1.5,720,3,0
113,0,0,890,62,82,29,1.5,720,1,0
82,1,1,880,60,83,30,1.5,720,50,0
82,1,1,880,60,83,30,1.5,720,50,1
82,1,1,880,60,83,30,1.5,720,44,0
82,0,1,880,60,83,30,1.5,720,50,0
82,0,1,880,60,83,30,1.5,720,50,1
82,0,1,880,60,83,30,1.5,720,23,0
82,0,1,880,60,83,30,1.5,720,20,0
82,0,1,880,60,83,30,1.5,720,13,0
82,0,0,880,60,83,30,1.5,720,1,0
82,0,0,880,60,83,30,1.5,720,1,0
86,1,1,880,60,83,30,1.5,720,17,0
86,1,1,880,60,83,30,1.5,720,50,0
86,1,1,880,60,83,30,1.5,720,46,0
86,1,1,880,60,83,30,1.5,720,48,0
86,0,1,880,60,83,30,1.5,720,50,0
86,0,1,880,60,83,30,1.5,720,10,0
86,0,1,880,60,83,30,1.5,720,42,0
80,1,1,880,60,83,30,1.5,720,2,0
80,0,1,880,60,83,30,1.5,720,1,0
83,1,1,880,60,83,30,1.5,720,50,0
83,1,1,880,60,83,30,1.5,720,33,0
83,1,0,880,60,83,30,1.5,720,11,0
83,0,1,880,60,83,30,1.5,720,10,0
83,0,1,880,60,83,30,1.5,720,45,0
83,0,0,880,60,83,30,1.5,720,2,0
1,1,1,877,67,83,30,1.5,720,23,0
1,1,0,877,67,83,30,1.5,720,11,0
1,0,1,877,67,83,30,1.5,720,1,0
6,1,1,877,68,83,30,1.5,720,1,0
13,1,1,877,68,83,30,1.5,720,1,0
13,1,0,877,68,83,30,1.5,720,1,0
13,1,0,877,68,83,30,1.5,720,2,0
32,1,1,877,67,83,30,1.5,720,5,0
32,1,0,877,67,83,30,1.5,720,1,0
33,1,1,877,67,83,30,1.5,720,13,0
33,1,0,877,67,83,30,1.5,720,5,0
33,0,1,877,67,83,30,1.5,720,3,0
35,1,1,877,67,83,30,1.5,720,2,0
35,1,0,877,67,83,30,1.5,720,1,0
36,1,1,877,67,83,30,1.5,720,6,0
36,1,0,877,67,83,30,1.5,720,2,0
39,1,0,877,67,83,30,1.5,720,1,0
84,1,1,877,67,83,30,1.5,720,1,0
89,1,0,877,68,83,30,1.5,720,1,0
94,1,1,877,67,83,30,1.5,720,2,0
94,1,0,877,67,83,30,1.5,720,2,0
8,1,1,877,68,83,30,1.5,720,1,0
8,1,0,877,68,83,30,1.5,720,1,0
8,0,1,877,68,83,30,1.5,720,1,0
9,1,1,877,68,83,30,1.5,720,6,0
9,1,0,877,68,83,30,1.5,720,5,0
14,1,1,877,68,83,30,1.5,720,4,0
18,1,1,877,67,83,30,1.5,720,1,0
20,1,1,877,67,83,30,1.5,720,1,0
20,1,0,877,67,83,30,1.5,720,2,0
22,1,1,877,67,83,30,1.5,720,1,0
87,1,1,877,67,83,30,1.5,720,4,0
87,1,0,877,67,83,30,1.5,720,3,0
88,1,1,877,67,83,30,1.5,720,3,0
88,1,0,877,67,83,30,1.5,720,1,0
91,1,1,877,67,83,30,1.5,720,4,0
91,1,0,877,67,83,30,1.5,720,2,0
92,1,1,877,67,83,30,1.5,720,6,0
97,1,1,877,67,83,30,1.5,720,5,0
97,1,0,877,67,83,30,1.5,720,2,0
98,1,1,877,67,83,30,1.5,720,1,0
114,1,1,877,67,83,30,1.5,720,1,0
116,1,1,877,67,83,30,1.5,720,1,0
116,1,0,877,67,83,30,1.5,720,1,0
2,1,1,877,67,83,30,1.5,720,2,0
2,1,0,877,67,83,30,1.5,720,2,0
5,1,1,877,68,83,30,1.5,720,1,0
5,1,0,877,68,83,30,1.5,720,1,0
7,1,1,877,68,83,30,1.5,720,2,0
7,1,0,877,68,83,30,1.5,720,4,0
10,1,1,877,67,83,30,1.5,720,1,0
10,1,0,877,67,83,30,1.5,720,1,0
27,1,1,877,67,83,30,1.5,720,7,0
27,1,0,877,67,83,30,1.5,720,1,0
30,1,1,877,67,83,30,1.5,720,4,0
30,0,1,877,67,83,30,1.5,720,1,0
34,1,0,877,67,83,30,1.5,720,1,0
38,1,1,877,67,83,30,1.5,720,1,0
115,1,1,877,67,83,30,1.5,720,1,0
115,1,0,877,67,83,30,1.5,720,1,0
11,1,1,877,67,83,30,1.5,720,2,0
16,1,1,877,67,83,30,1.5,720,2,0
21,1,1,877,67,83,30,1.5,720,10,0
21,1,0,877,67,83,30,1.5,720,14,0
90,1,1,877,67,83,30,1.5,720,1,0
3,1,0,877,67,83,30,1.5,720,2,0
25,1,1,877,67,83,30,1.5,720,3,0
25,1,0,877,67,83,30,1.5,720,1,0
28,1,1,877,67,83,30,1.5,720,2,0
42,1,1,877,67,83,30,1.5,720,3,0
42,1,0,877,67,83,30,1.5,720,1,0
46,1,1,877,67,83,30,1.5,720,1,0
47,1,1,877,67,83,30,1.5,720,5,0
47,1,0,877,67,83,30,1.5,720,1,0
49,1,1,877,67,83,30,1.5,720,4,0
49,1,0,877,67,83,30,1.5,720,3,0
50,1,0,877,67,83,30,1.5,720,1,0
52,1,1,877,67,83,30,1.5,720,7,0
81,1,1,877,67,83,30,1.5,720,4,0
101,1,1,877,67,83,30,1.5,720,2,0
44,1,1,877,67,83,30,1.5,720,2,0
51,1,1,877,67,83,30,1.5,720,2,0
51,1,0,877,67,83,30,1.5,720,1,0
1,1,1,866,63,91,31,1.5,720,33,0
1,1,1,866,63,91,31,1.5,720,50,1
1,1,1,866,63,91,31,1.5,720,21,1
1,1,0,866,63,91,31,1.5,720,8,0
1,0,1,866,63,91,31,1.5,720,28,0
1,0,1,866,63,91,31,1.5,720,39,0
6,0,1,866,62,92,31,1.5,720,1,0
13,1,1,866,62,92,31,1.5,720,6,0
13,1,1,866,62,92,31,1.5,720,5,1
13,1,0,866,62,92,31,1.5,720,2,0
13,0,1,866,62,92,31,1.5,720,5,0
32,1,1,866,63,91,31,1.5,720,11,0
32,1,1,866,63,91,31,1.5,720,12,0
32,0,1,866,63,91,31,1.5,720,2,0
32,0,1,866,63,91,31,1.5,720,8,0
33,1,1,866,63,91,31,1.5,720,7,0
33,1,1,866,63,91,31,1.5,720,21,0
33,1,0,866,63,91,31,1.5,720,4,0
33,1,0,866,63,91,31,1.5,720,3,0
33,0,1,866,63,91,31,1.5,720,20,0
33,0,1,866,63,91,31,1.5,720,21,0
35,1,1,866,63,91,31,1.5,720,4,0
35,1,1,866,63,91,31,1.5,720,2,0
35,0,1,866,63,91,31,1.5,720,2,0
35,0,1,866,63,91,31,1.5,720,5,0
36,1,1,866,63,91,31,1.5,720,3,0
36,1,1,866,63,91,31,1.5,720,7,0
36,1,0,866,63,91,31,1.5,720,2,0
36,0,1,866,63,91,31,1.5,720,2,0
36,0,1,866,63,91,31,1.5,720,1,0
37,1,1,866,63,91,31,1.5,720,4,0
37,1,1,866,63,91,31,1.5,720,1,0
37,0,1,866,63,91,31,1.5,720,1,0
39,1,1,866,63,91,31,1.5,720,5,0
65,1,1,866,63,91,31,1.5,720,22,0
65,1,1,866,63,91,31,1.5,720,24,0
65,1,1,866,63,91,31,1.5,720,33,1
65,1,1,866,63,91,31,1.5,720,50,0
65,1,1,866,63,91,31,1.5,720,9,0
65,1,1,866,63,91,31,1.5,720,8,0
65,1,1,866,63,91,31,1.5,720,27,0
65,1,0,866,63,91,31,1.5,720,1,0
65,1,0,866,63,91,31,1.5,720,26,0
65,0,1,866,63,91,31,1.5,720,15,0
65,0,1,866,63,91,31,1.5,720,10,0
65,0,1,866,63,91,31,1.5,720,17,0
65,0,1,866,63,91,31,1.5,720,2,0
65,0,1,866,63,91,31,1.5,720,12,0
65,0,1,866,63,91,31,1.5,720,20,0
65,0,1,866,63,91,31,1.5,720,4,0
65,0,1,866,63,91,31,1.5,720,9,0
69,1,1,866,63,91,31,1.5,720,12,0
69,1,1,866,63,91,31,1.5,720,3,0
69,1,1,866,63,91,31,1.5,720,9,0
69,1,0,866,63,91,31,1.5,720,1,0
69,0,1,866,63,91,31,1.5,720,11,0
69,0,1,866,63,91,31,1.5,720,5,0
71,1,1,866,63,91,31,1.5,720,3,0
71,1,0,866,63,91,31,1.5,720,1,0
71,0,1,866,63,91,31,1.5,720,6,0
74,1,1,866,63,91,31,1.5,720,2,0
74,1,1,866,63,91,31,1.5,720,18,0
74,1,0,866,63,91,31,1.5,720,3,0
74,0,1,866,63,91,31,1.5,720,2,0
74,0,1,866,63,91,31,1.5,720,15,1
74,0,0,866,63,91,31,1.5,720,1,0
84,1,1,866,63,91,31,1.5,720,2,0
84,1,1,866,63,91,31,1.5,720,1,0
84,1,0,866,63,91,31,1.5,720,1,0
84,0,1,866,63,91,31,1.5,720,2,0
89,1,1,866,62,92,31,1.5,720,8,0
89,1,1,866,62,92,31,1.5,720,6,0
89,1,0,866,62,92,31,1.5,720,1,0
89,0,1,866,62,92,31,1.5,720,14,0
89,0,1,866,62,92,31,1.5,720,3,0
94,1,1,866,63,91,31,1.5,720,2,0
94,1,0,866,63,91,31,1.5,720,1,0
94,0,1,866,63,91,31,1.5,720,1,0
99,1,1,866,63,91,31,1.5,720,4,0
99,1,1,866,63,91,31,1.5,720,2,0
99,0,1,866,63,91,31,1.5,720,1,0
8,1,1,866,62,92,31,1.5,720,2,0
8,1,1,866,62,92,31,1.5,720,6,0
8,1,0,866,62,92,31,1.5,720,2,0
8,0,1,866,62,92,31,1.5,720,23,0
8,0,1,866,62,92,31,1.5,720,11,0
9,1,1,866,62,92,31,1.5,720,3,0
9,1,1,866,62,92,31,1.5,720,13,0
9,1,0,866,62,92,31,1.5,720,2,0
9,0,1,866,62,92,31,1.5,720,6,0
9,0,1,866,62,92,31,1.5,720,10,0
14,1,1,866,62,92,31,1.5,720,33,0
14,1,1,866,62,92,31,1.5,720,9,0
14,1,0,866,62,92,31,1.5,720,1,0
14,0,1,866,62,92,31,1.5,720,14,0
14,0,1,866,62,92,31,1.5,720,50,0
14,0,1,866,62,92,31,1.5,720,8,0
17,1,1,866,63,91,31,1.5,720,3,0
17,1,1,866,63,91,31,1.5,720,1,0
17,1,0,866,63,91,31,1.5,720,1,0
17,0,1,866,63,91,31,1.5,720,1,0
18,1,1,866,63,91,31,1.5,720,2,0
18,1,1,866,63,91,31,1.5,720,3,0
18,1,0,866,63,91,31,1.5,720,1,0
18,0,1,866,63,91,31,1.5,720,1,0
20,1,1,866,63,91,31,1.5,720,3,0
20,1,1,866,63,91,31,1.5,720,1,0
20,0,1,866,63,91,31,1.5,720,1,0
22,1,1,866,63,91,31,1.5,720,4,0
22,1,1,866,63,91,31,1.5,720,5,0
22,0,1,866,63,91,31,1.5,720,2,0
23,1,1,866,63,91,31,1.5,720,4,0
23,1,1,866,63,91,31,1.5,720,2,0
23,0,1,866,63,91,31,1.5,720,1,0
23,0,0,866,63,91,31,1.5,720,1,0
67,1,1,866,63,91,31,1.5,720,2,0
67,0,1,866,63,91,31,1.5,720,1,0
68,1,1,866,63,91,31,1.5,720,19,0
68,1,1,866,63,91,31,1.5,720,25,0
68,1,1,866,63,91,31,1.5,720,17,1
68,1,0,866,63,91,31,1.5,720,3,0
68,1,0,866,63,91,31,1.5,720,2,0
68,0,1,866,63,91,31,1.5,720,4,0
68,0,1,866,63,91,31,1.5,720,9,0
68,0,1,866,63,91,31,1.5,720,11,0
70,1,1,866,63,91,31,1.5,720,9,0
70,1,1,866,63,91,31,1.5,720,1,0
70,1,1,866,63,91,31,1.5,720,5,0
70,1,0,866,63,91,31,1.5,720,1,0
70,0,1,866,63,91,31,1.5,720,1,0
70,0,1,866,63,91,31,1.5,720,2,0
85,1,1,866,63,91,31,1.5,720,4,0
85,1,1,866,63,91,31,1.5,720,35,0
85,1,1,866,63,91,31,1.5,720,50,1
85,1,0,866,63,91,31,1.5,720,2,0
85,0,1,866,63,91,31,1.5,720,10,1
85,0,1,866,63,91,31,1.5,720,7,0
85,0,1,866,63,91,31,1.5,720,50,0
85,0,0,866,63,91,31,1.5,720,1,0
87,1,1,866,63,91,31,1.5,720,1,0
87,0,1,866,63,91,31,1.5,720,4,0
87,0,1,866,63,91,31,1.5,720,2,0
88,1,1,866,63,91,31,1.5,720,1,0
88,1,1,866,63,91,31,1.5,720,4,0
88,0,1,866,63,91,31,1.5,720,3,0
91,1,1,866,63,91,31,1.5,720,6,0
91,1,1,866,63,91,31,1.5,720,7,0
91,1,1,866,63,91,31,1.5,720,10,0
91,1,1,866,63,91,31,1.5,720,2,0
91,1,0,866,63,91,31,1.5,720,1,0
91,1,0,866,63,91,31,1.5,720,2,0
91,0,1,866,63,91,31,1.5,720,1,0
91,0,1,866,63,91,31,1.5,720,4,0
91,0,1,866,63,91,31,1.5,720,2,0
92,1,1,866,63,91,31,1.5,720,12,0
92,1,0,866,63,91,31,1.5,720,3,0
92,1,0,866,63,91,31,1.5,720,2,0
92,0,1,866,63,91,31,1.5,720,1,0
92,0,1,866,63,91,31,1.5,720,3,0
93,1,1,866,63,91,31,1.5,720,2,0
95,1,1,866,63,91,31,1.5,720,2,0
96,1,1,866,63,91,31,1.5,720,4,0
96,0,1,866,63,91,31,1.5,720,2,0
97,1,1,866,63,91,31,1.5,720,8,0
97,1,1,866,63,91,31,1.5,720,12,0
97,1,0,866,63,91,31,1.5,720,2,0
97,0,1,866,63,91,31,1.5,720,8,0
98,1,1,866,63,91,31,1.5,720,1,0
98,0,1,866,63,91,31,1.5,720,2,0
100,1,1,866,63,91,31,1.5,720,5,0
100,1,1,866,63,91,31,1.5,720,12,0
100,0,1,866,63,91,31,1.5,720,2,0
104,1,1,866,63,91,31,1.5,720,35,0
104,1,1,866,63,91,31,1.5,720,18,0
104,1,0,866,63,91,31,1.5,720,2,0
104,0,1,866,63,91,31,1.5,720,11,0
104,0,1,866,63,91,31,1.5,720,15,0
108,1,1,866,63,91,31,1.5,720,1,0
108,0,1,866,63,91,31,1.5,720,3,0
108,0,1,866,63,91,31,1.5,720,2,0
114,1,1,866,63,91,31,1.5,720,4,0
114,1,1,866,63,91,31,1.5,720,8,0
114,1,0,866,63,91,31,1.5,720,1,0
114,0,1,866,63,91,31,1.5,720,1,0
114,0,1,866,63,91,31,1.5,720,7,0
116,1,1,866,63,91,31,1.5,720,2,1
0,1,1,866,63,91,31,1.5,720,1,0
0,1,1,866,63,91,31,1.5,720,2,0
0,0,1,866,63,91,31,1.5,720,1,0
2,1,1,866,63,91,31,1.5,720,3,0
2,1,1,866,63,91,31,1.5,720,2,0
2,1,0,866,63,91,31,1.5,720,1,0
2,0,1,866,63,91,31,1.5,720,2,0
5,1,1,866,62,92,31,1.5,720,4,0
5,0,1,866,62,92,31,1.5,720,3,0
7,1,1,866,62,92,31,1.5,720,15,0
7,1,1,866,62,92,31,1.5,720,41,0
7,1,1,866,62,92,31,1.5,720,26,0
7,1,0,866,62,92,31,1.5,720,2,0
7,1,0,866,62,92,31,1.5,720,5,0
7,0,1,866,62,92,31,1.5,720,50,1
7,0,1,866,62,92,31,1.5,720,22,0
10,1,1,866,63,91,31,1.5,720,4,0
10,1,1,866,63,91,31,1.5,720,7,0
10,1,0,866,63,91,31,1.5,720,1,0
10,1,0,866,63,91,31,1.5,720,3,0
10,0,1,866,63,91,31,1.5,720,9,0
10,0,1,866,63,91,31,1.5,720,1,0
24,1,1,866,63,91,31,1.5,720,3,0
24,0,1,866,63,91,31,1.5,720,2,0
27,1,1,866,63,91,31,1.5,720,3,0
27,1,1,866,63,91,31,1.5,720,4,0
27,0,1,866,63,91,31,1.5,720,1,0
30,1,1,866,63,91,31,1.5,720,1,0
30,1,1,866,63,91,31,1.5,720,4,0
30,1,0,866,63,91,31,1.5,720,2,0
30,1,0,866,63,91,31,1.5,720,1,0
30,0,1,866,63,91,31,1.5,720,5,0
34,1,1,866,63,91,31,1.5,720,14,0
34,1,0,866,63,91,31,1.5,720,3,0
34,0,1,866,63,91,31,1.5,720,22,0
34,0,1,866,63,91,31,1.5,720,2,0
64,1,1,866,63,91,31,1.5,720,2,0
64,1,1,866,63,91,31,1.5,720,4,0
64,1,0,866,63,91,31,1.5,720,1,0
64,0,1,866,63,91,31,1.5,720,4,0
64,0,1,866,63,91,31,1.5,720,2,0
64,0,1,866,63,91,31,1.5,720,1,0
66,1,1,866,63,91,31,1.5,720,3,0
66,0,1,866,63,91,31,1.5,720,2,0
66,0,1,866,63,91,31,1.5,720,1,0
107,1,1,866,63,91,31,1.5,720,8,0
107,1,1,866,63,91,31,1.5,720,5,0
107,1,0,866,63,91,31,1.5,720,3,0
107,0,1,866,63,91,31,1.5,720,2,0
115,1,1,866,63,91,31,1.5,720,3,0
115,1,0,866,63,91,31,1.5,720,1,0
11,1,1,866,63,91,31,1.5,720,5,0
12,1,1,866,63,91,31,1.5,720,4,0
12,1,1,866,63,91,31,1.5,720,12,0
12,1,0,866,63,91,31,1.5,720,1,0
12,0,1,866,63,91,31,1.5,720,1,0
12,0,1,866,63,91,31,1.5,720,16,0
16,1,1,866,63,91,31,1.5,720,1,0
21,1,1,866,63,91,31,1.5,720,11,0
21,1,0,866,63,91,31,1.5,720,1,0
21,0,1,866,63,91,31,1.5,720,1,0
63,1,1,866,63,91,31,1.5,720,1,0
63,0,1,866,63,91,31,1.5,720,1,0
90,1,1,866,63,91,31,1.5,720,26,0
90,1,1,866,63,91,31,1.5,720,16,0
90,1,0,866,63,91,31,1.5,720,1,0
90,0,1,866,63,91,31,1.5,720,10,1
90,0,1,866,63,91,31,1.5,720,1,0
106,1,1,866,63,91,31,1.5,720,4,0
106,1,0,866,63,91,31,1.5,720,1,0
106,0,1,866,63,91,31,1.5,720,4,0
4,1,1,866,63,91,31,1.5,720,1,0
4,0,1,866,63,91,31,1.5,720,1,0
15,1,1,866,63,91,31,1.5,720,1,0
15,1,0,866,63,91,31,1.5,720,1,0
31,1,1,866,63,91,31,1.5,720,1,0
31,1,0,866,63,91,31,1.5,720,1,0
31,0,1,866,63,91,31,1.5,720,1,0
25,1,1,866,63,91,31,1.5,720,6,0
25,0,1,866,63,91,31,1.5,720,5,0
26,1,1,866,63,91,31,1.5,720,3,0
26,1,1,866,63,91,31,1.5,720,1,0
26,0,1,866,63,91,31,1.5,720,3,0
28,1,1,866,63,91,31,1.5,720,1,0
41,1,1,866,63,91,31,1.5,720,2,0
41,1,1,866,63,91,31,1.5,720,1,0
42,1,1,866,63,91,31,1.5,720,21,0
42,1,1,866,63,91,31,1.5,720,3,0
42,1,0,866,63,91,31,1.5,720,4,0
42,0,1,866,63,91,31,1.5,720,6,0
43,1,1,866,63,91,31,1.5,720,3,0
43,1,1,866,63,91,31,1.5,720,2,0
43,1,0,866,63,91,31,1.5,720,1,0
43,0,1,866,63,91,31,1.5,720,3,0
43,0,1,866,63,91,31,1.5,720,6,0
45,1,1,866,63,91,31,1.5,720,28,1
45,1,1,866,63,91,31,1.5,720,3,0
45,1,0,866,63,91,31,1.5,720,3,0
45,1,0,866,63,91,31,1.5,720,1,0
45,0,1,866,63,91,31,1.5,720,5,0
45,0,1,866,63,91,31,1.5,720,8,0
45,0,0,866,63,91,31,1.5,720,1,0
46,1,1,866,63,91,31,1.5,720,4,0
46,1,1,866,63,91,31,1.5,720,39,0
46,1,1,866,63,91,31,1.5,720,12,0
46,1,0,866,63,91,31,1.5,720,6,0
46,0,1,866,63,91,31,1.5,720,1,0
46,0,1,866,63,91,31,1.5,720,20,0
47,1,1,866,63,91,31,1.5,720,16,0
47,1,1,866,63,91,31,1.5,720,17,0
47,1,1,866,63,91,31,1.5,720,13,0
47,1,0,866,63,91,31,1.5,720,1,0
47,1,0,866,63,91,31,1.5,720,2,0
47,1,0,866,63,91,31,1.5,720,3,0
47,0,1,866,63,91,31,1.5,720,4,0
47,0,1,866,63,91,31,1.5,720,6,0
47,0,0,866,63,91,31,1.5,720,1,0
48,1,1,866,63,91,31,1.5,720,13,0
48,1,1,866,63,91,31,1.5,720,1,0
48,1,0,866,63,91,31,1.5,720,5,0
48,1,0,866,63,91,31,1.5,720,2,0
48,0,1,866,63,91,31,1.5,720,1,0
48,0,1,866,63,91,31,1.5,720,5,0
49,1,1,866,63,91,31,1.5,720,2,0
49,1,1,866,63,91,31,1.5,720,9,0
49,1,1,866,63,91,31,1.5,720,4,0
49,1,0,866,63,91,31,1.5,720,1,0
49,0,1,866,63,91,31,1.5,720,6,0
49,0,1,866,63,91,31,1.5,720,1,0
50,1,1,866,63,91,31,1.5,720,3,0
50,1,1,866,63,91,31,1.5,720,2,0
50,0,1,866,63,91,31,1.5,720,2,0
52,1,1,866,63,91,31,1.5,720,3,0
52,1,1,866,63,91,31,1.5,720,10,0
52,1,1,866,63,91,31,1.5,720,5,0
52,1,0,866,63,91,31,1.5,720,1,0
52,0,1,866,63,91,31,1.5,720,1,0
52,0,1,866,63,91,31,1.5,720,2,0
53,1,1,866,63,91,31,1.5,720,28,0
53,1,1,866,63,91,31,1.5,720,15,0
53,1,1,866,63,91,31,1.5,720,22,0
53,1,0,866,63,91,31,1.5,720,1,0
53,1,0,866,63,91,31,1.5,720,3,0
53,0,1,866,63,91,31,1.5,720,6,0
53,0,1,866,63,91,31,1.5,720,2,0
53,0,1,866,63,91,31,1.5,720,4,0
54,1,1,866,63,91,31,1.5,720,1,0
54,1,1,866,63,91,31,1.5,720,2,0
54,0,1,866,63,91,31,1.5,720,2,0
56,1,1,866,63,91,31,1.5,720,6,0
56,1,1,866,63,91,31,1.5,720,3,0
56,1,0,866,63,91,31,1.5,720,1,0
56,0,1,866,63,91,31,1.5,720,2,0
58,1,1,866,63,91,31,1.5,720,5,0
58,1,1,866,63,91,31,1.5,720,6,0
58,1,1,866,63,91,31,1.5,720,4,0
58,1,0,866,63,91,31,1.5,720,1,0
58,1,0,866,63,91,31,1.5,720,4,0
58,0,1,866,63,91,31,1.5,720,3,0
58,0,1,866,63,91,31,1.5,720,2,0
58,0,1,866,63,91,31,1.5,720,5,0
59,1,1,866,63,91,31,1.5,720,4,0
59,1,1,866,63,91,31,1.5,720,2,0
59,1,0,866,63,91,31,1.5,720,2,0
59,1,0,866,63,91,31,1.5,720,1,0
59,0,1,866,63,91,31,1.5,720,5,0
60,1,1,866,63,91,31,1.5,720,5,0
60,1,1,866,63,91,31,1.5,720,13,1
60,1,1,866,63,91,31,1.5,720,2,0
60,1,0,866,63,91,31,1.5,720,1,0
60,0,1,866,63,91,31,1.5,720,2,0
60,0,1,866,63,91,31,1.5,720,1,0
61,1,1,866,63,91,31,1.5,720,2,0
61,1,1,866,63,91,31,1.5,720,50,0
61,1,1,866,63,91,31,1.5,720,3,1
61,1,1,866,63,91,31,1.5,720,14,0
61,1,0,866,63,91,31,1.5,720,2,0
61,0,1,866,63,91,31,1.5,720,2,0
61,0,1,866,63,91,31,1.5,720,12,0
61,0,1,866,63,91,31,1.5,720,38,0
62,1,1,866,63,91,31,1.5,720,11,0
62,1,1,866,63,91,31,1.5,720,6,0
62,1,1,866,63,91,31,1.5,720,1,0
62,1,0,866,63,91,31,1.5,720,2,0
62,1,0,866,63,91,31,1.5,720,1,0
62,1,0,866,63,91,31,1.5,720,3,0
62,0,1,866,63,91,31,1.5,720,3,0
81,1,1,866,63,91,31,1.5,720,8,0
81,1,1,866,63,91,31,1.5,720,11,0
81,1,1,866,63,91,31,1.5,720,32,0
81,1,0,866,63,91,31,1.5,720,2,0
81,1,0,866,63,91,31,1.5,720,1,0
81,0,1,866,63,91,31,1.5,720,2,0
81,0,1,866,63,91,31,1.5,720,3,0
81,0,0,866,63,91,31,1.5,720,1,0
81,0,0,866,63,91,31,1.5,720,2,0
101,1,1,866,63,91,31,1.5,720,6,0
101,1,1,866,63,91,31,1.5,720,2,0
101,1,1,866,63,91,31,1.5,720,7,0
101,1,0,866,63,91,31,1.5,720,1,0
101,0,1,866,63,91,31,1.5,720,1,0
82,1,1,866,63,91,31,1.5,720,50,0
82,1,1,866,63,91,31,1.5,720,15,0
82,1,0,866,63,91,31,1.5,720,50,0
82,1,0,866,63,91,31,1.5,720,40,0
82,1,0,866,63,91,31,1.5,720,24,0
82,0,1,866,63,91,31,1.5,720,50,0
82,0,1,866,63,91,31,1.5,720,27,0
82,0,1,866,63,91,31,1.5,720,16,0
82,0,0,866,63,91,31,1.5,720,5,0
82,0,0,866,63,91,31,1.5,720,2,0
86,1,1,866,63,91,31,1.5,720,16,1
86,1,1,866,63,91,31,1.5,720,50,0
86,1,1,866,63,91,31,1.5,720,47,0
86,1,1,866,63,91,31,1.5,720,6,0
86,1,0,866,63,91,31,1.5,720,3,0
86,1,0,866,63,91,31,1.5,720,50,0
86,0,1,866,63,91,31,1.5,720,50,0
86,0,1,866,63,91,31,1.5,720,1,0
86,0,1,866,63,91,31,1.5,720,26,0
86,0,0,866,63,91,31,1.5,720,1,0
86,0,0,866,63,91,31,1.5,720,9,0
80,1,1,866,63,91,31,1.5,720,2,0
80,0,1,866,63,91,31,1.5,720,1,0
83,1,1,866,63,91,31,1.5,720,50,0
83,1,1,866,63,91,31,1.5,720,19,0
83,1,0,866,63,91,31,1.5,720,12,0
83,0,1,866,63,91,31,1.5,720,36,0
83,0,0,866,63,91,31,1.5,720,1,0
51,1,1,866,63,91,31,1.5,720,2,0
51,1,1,866,63,91,31,1.5,720,3,0
51,0,1,866,63,91,31,1.5,720,1,0
57,1,1,866,63,91,31,1.5,720,5,0
57,1,1,866,63,91,31,1.5,720,1,0
57,1,1,866,63,91,31,1.5,720,2,0
75,1,1,866,63,91,31,1.5,720,7,0
75,1,1,866,63,91,31,1.5,720,4,0
76,1,1,866,63,91,31,1.5,720,2,0
76,1,0,866,63,91,31,1.5,720,1,0
76,0,1,866,63,91,31,1.5,720,1,0
77,1,1,866,63,91,31,1.5,720,4,0
77,1,1,866,63,91,31,1.5,720,5,0
77,1,0,866,63,91,31,1.5,720,3,0
77,0,1,866,63,91,31,1.5,720,1,0
78,1,1,866,63,91,31,1.5,720,11,0
78,1,1,866,63,91,31,1.5,720,2,0
78,1,0,866,63,91,31,1.5,720,1,0
78,1,0,866,63,91,31,1.5,720,2,0
78,0,1,866,63,91,31,1.5,720,2,0
79,1,1,866,63,91,31,1.5,720,17,0
79,1,1,866,63,91,31,1.5,720,36,0
79,1,1,866,63,91,31,1.5,720,42,0
79,1,1,866,63,91,31,1.5,720,50,1
79,1,1,866,63,91,31,1.5,720,50,0
79,1,1,866,63,91,31,1.5,720,33,0
79,1,0,866,63,91,31,1.5,720,32,0
79,1,0,866,63,91,31,1.5,720,11,0
79,0,1,866,63,91,31,1.5,720,43,0
79,0,1,866,63,91,31,1.5,720,45,0
79,0,0,866,63,91,31,1.5,720,1,0
19,1,1,866,63,91,31,1.5,720,2,0
19,1,1,866,63,91,31,1.5,720,9,0
19,1,0,866,63,91,31,1.5,720,1,0
102,1,1,866,63,91,31,1.5,720,4,0
102,1,1,866,63,91,31,1.5,720,2,0
102,1,0,866,63,91,31,1.5,720,1,0
102,0,1,866,63,91,31,1.5,720,1,0
102,0,0,866,63,91,31,1.5,720,1,0
103,1,1,866,63,91,31,1.5,720,1,0
103,0,1,866,63,91,31,1.5,720,1,0
65,1,1,864,66,91,31,1.5,720,27,0
65,1,1,864,66,91,31,1.5,720,8,0
65,1,0,864,66,91,31,1.5,720,8,0
